orb_period,xit_duration,xit_depth,body_r_per_stellar_r_rat,body_r,orb_semimajor,inc,body_temp,body_insolation_flux,stellar_temp,stellar_r,stellar_m,kepler_status
30.6528935,4.99,0.015968,2.86,0.2014,88.89,780,87.69,35.4,6200,1.64,1.158,0
32.9045733,4.402,0.259526,28.34,0.2014,85.25,568,24.63,14.89,5780,1,1,2
32.3122867,6.569,0.02967,4.84,0.2015,86.72,699,56.49,16.32,5821,1.494,1.043,0
33.4203001,5.307,0.021125,2.46,0.2015,88.55,581,27.02,31.2,5731,1.066,0.977,0
31.97280045,4.9,0.05335,5.88,0.2015,87.79,626,36.33,24.21,6340,1.01,1.066,2
37.8154157,4.662,0.015706,1.21,0.2016,89.43,401,6.09,53.6,4856,0.705,0.79,0
32.7737631,3.416,0.029843,5,0.202,87.79,686,52.22,25.2,5640,1.534,1.023,1
28.487107336,3.77887,0.448628,116.84,0.202,88.62,963,202.98,48.779,6351,2.385,1.352,2
35.026564845,2.90121,0.39437,34.88,0.2024,89.58,489,13.56,106.799,5546,0.81,0.907,2
34.064566412,9.6114,0.159817,15.57,0.2026,88.93,570,25,28.03,6161,0.892,0.955,2
35.0175053,3.608,0.017393,2.13,0.2026,88.99,617,34.32,45.7,5944,1.123,0.905,1
32.2753853,8.622,0.01424,2.31,0.2027,88.5,683,51.5,23.22,5726,1.483,1.066,0
34.1732156,4.7679,0.026045,2.37,0.2027,88.63,465,11.09,34.2,5201,0.834,0.948,0
30.69537638,5.6634,0.148934,19.39,0.2027,88.49,662,45.29,32.198,6185,1.192,1.179,2
31.7848157,8.8077,0.019205,3.55,0.2029,89.97,752,75.59,28.10164,5900,1.694,1.1,0
35.51619219,2.5,7.564549,719.49,0.2032,86.54,504,15.2,140.2,5514,0.871,0.883,2
32.77897303,19.1378,0.656244,69.08,0.2032,88.63,588,28.29,20.7047,6122,0.964,1.041,2
36.473115046,2.91005,0.634783,53.1,0.2032,89.54,467,11.24,123.62,5452,0.766,0.854,2
28.597880332,7.71925,0.274826,74.25,0.2032,89.41,1014,250.21,34.655,6590,2.474,1.368,2
26.951237675,8.27486,0.487824,146.33,0.2033,87.75,1082,324.38,26.4907,6675,2.747,1.54,2
33.1981761,4.709,0.018978,3.21,0.2034,88.53,678,49.9,32.1,5570,1.548,1.019,0
36.7704935,4.42,0.034299,2.83,0.2036,89.44,437,8.6,55.9,5142,0.755,0.84,0
31.0033072,5.253,0.023218,2.72,0.2037,89.81,616,34.03,45.63,6090,1.071,1.173,0
37.32483952,6.9676,0.351452,30.32,0.2037,86.32,461,10.67,19.69,5306,0.79,0.81,2
34.4585495,7.434,0.019948,1.88,0.2039,88.74,559,23.05,28.5,6161,0.862,0.95,0
29.5390897,4.139,0.018587,2.51,0.204,89.78,714,61.49,54.3,6572,1.238,1.298,0
30.9587224,4.411,0.018439,2.34,0.2041,88.78,686,52.49,36,6525,1.161,1.183,2
30.2541186,2.134,0.022052,2.8,0.2043,89.94,660,44.87,109.9,6277,1.161,1.239,0
32.033211,5.289,0.007707,0.85,0.2044,89.99,591,28.78,46.63,6039,1.005,1.108,1
34.8536903,5.333,0.025958,2.4,0.2046,89.37,522,17.62,44.9,5818,0.848,0.937,0
29.7123181,70.3707,0.221351,46.43,0.2049,31.46,870,135.31,1.409,6440,1.921,1.299,2
33.0257179,6.032,0.020422,2.21,0.2049,89.94,564,23.95,42.65,5819,0.99,1.049,0
35.882272887,3.95004,0.397063,35.21,0.2052,89.36,512,16.3,76.53,5840,0.812,0.898,2
31.2543238,5.662,0.019192,2.29,0.2053,89.98,635,38.54,42.97,6246,1.092,1.18,0
31.3351094,6.071,0.015928,1.99,0.2054,88.6,666,46.53,28.8,6404,1.142,1.175,0
35.08976902,3.9623,0.358269,33.1,0.2055,87.85,501,14.95,33.7,5603,0.846,0.941,2
37.59406667,8.9943,0.430244,43.08,0.2055,87.26,554,22.2,25.008,5941,0.917,0.817,2
29.4856392,4.27,0.009501,1.46,0.2057,89.89,793,93.27,53,6870,1.407,1.337,1
30.130130001,13.4919,0.569395,83.75,0.2058,88.53,753,76.07,24.538,6674,1.347,1.284,2
29.6094263,2.71,0.014742,2.87,0.206,89.31,789,91.56,59.8,6079,1.783,1.329,1
31.80475991,8.699,0.020187,2.99,0.2061,86.65,664,45.9,14.89,5867,1.356,1.153,0
40.4195037,3.362,0.088069,7.51,0.2062,89.05,467,11.29,54.7,5446,0.781,0.714,1
37.183276326,14.0996,0.431208,55,0.2062,89.99,594,29.41,28.8457,5657,1.168,0.846,2
33.2948005,2.997,0.013521,1.46,0.2065,89.95,600,30.67,86,6217,0.989,1.056,2
32.657035,5.953,0.023004,3.73,0.2065,89.99,767,81.91,42.87,6486,1.485,1.098,0
46.82767725,1.9033,0.036335,2.13,0.2068,89.87,276,1.37,180.2,3879,0.537,0.537,0
36.1826854,4.2546,0.391033,56.41,0.2069,88.06,635,38.4,37.3,5696,1.321,0.901,2
28.7850347,2.102,0.009443,2.5,0.2069,89.95,993,229.66,100.9,6581,2.42,1.428,2
30.22910274,6.6751,0.021046,3.49,0.2072,88.1,755,76.88,23.19,6325,1.518,1.296,0
35.1184432,4.59,0.028309,3.26,0.2074,87.49,550,21.57,21.9,5527,1.054,0.964,0
34.5439452,3.482,0.021969,2.67,0.2075,88.77,607,32.02,40.6,5933,1.115,0.998,0
34.525990182,4.47294,0.474437,54.35,0.2076,88.94,607,32.12,58.73,6123,1.049,0.999,2
36.97708808,4.737,0.285292,38.6,0.2077,86.23,602,31.08,18.97,5589,1.239,0.873,2
38.6715843,5.532,0.024605,2.45,0.2079,88.77,502,15.03,35.9,5432,0.913,0.801,0
34.0607677,2.471,0.028882,2.96,0.2079,89.36,554,22.32,69.9,5910,0.94,1.032,0
37.3033197,7.793,0.025857,2.31,0.2082,87.03,493,14,17.51,5646,0.817,0.864,0
38.3262237,3.073,0.02464,2.43,0.2084,88.34,480,12.56,33.3,5229,0.903,0.821,0
37.878483588,10.5972,0.56077,46.42,0.2084,88.82,503,15.19,37.192,5985,0.758,0.846,2
36.12895451,2.2348,0.539433,53.72,0.2085,88.47,546,21.05,55.1,5921,0.912,0.923,2
45.4333769,6.351,0.036504,2.23,0.2088,87.45,315,2.34,21.6,4371,0.559,0.587,2
35.502865,8.149,0.010848,2.18,0.2088,87.89,724,64.83,21.29,5528,1.839,0.962,1
37.1011418,5.5556,0.034349,3.19,0.2093,89.52,532,18.95,48.5,5986,0.85,0.886,0
42.1406089,5.083,0.026274,1.85,0.2095,89.96,349,3.49,64.94,4500,0.646,0.71,0
33.814176,7.69,0.013689,1.49,0.2095,89.95,589,28.41,33.7,6122,0.996,1.07,1
23.6272223,7.9,0.012206,3.84,0.2096,87.53,1358,804.44,16.48,8308,2.879,2.197,2
36.0484798,5.763,0.01029,1.24,0.2096,89.38,566,24.28,46.2,5602,1.1,0.944,1
37.5142128,5.303,0.027815,2.68,0.2099,89.6,478,12.38,51.9,5291,0.882,0.875,0
31.4452709,1.758,0.028295,4.55,0.2099,88.81,721,63.78,46.6,6172,1.471,1.25,1
44.0003975,5.1115,0.02192,1.56,0.21,89.97,377,4.79,67.17,4859,0.651,0.636,0
34.3511339,4.4408,0.026053,2.75,0.2101,88.39,576,26.1,31.2,6091,0.967,1.045,0
35.6225528,4.845,0.023364,2.24,0.2101,89.73,523,17.67,55.6,5799,0.878,0.975,0
36.2580749,5.917,0.019643,1.82,0.2101,88.52,516,16.7,30.4,5818,0.848,0.937,1
33.4160553,8.605,0.019214,2.98,0.2102,85.15,689,53.18,11.21,6007,1.42,1.108,0
33.93754213,11.1677,1.187681,138.25,0.2103,84.78,618,34.42,21.75,6220,1.066,1.07,2
35.6364022,4.888,0.020525,1.99,0.2104,89.14,537,19.62,43.6,5926,0.887,0.978,1
37.8862977,5.218,0.023418,2.09,0.2107,89.97,479,12.46,56.75,5513,0.818,0.868,0
32.510844,3.254,0.017696,2.62,0.2108,89.66,680,50.56,70.7,6074,1.358,1.183,1
36.4337867,4.388,0.018302,2.2,0.2108,89.77,561,23.35,62.6,5566,1.099,0.938,0
24.955998503,2.76331,0.112001,36.91,0.2108,88.32,1438,1011.42,34.08,8617,3.018,2.002,2
37.0551726,5.439,0.034562,3.19,0.2109,88.19,498,14.59,28,5642,0.846,0.91,0
34.0350605,6.695,0.025247,2.76,0.2109,89.23,583,27.24,35.3,6063,1.001,1.079,0
37.60936976,6.8615,0.161447,15.8,0.2115,89.03,508,15.8,39.715,5600,0.896,0.889,2
36.721576,7.758,0.021055,1.93,0.2115,89.85,498,14.51,36.8,5662,0.84,0.937,1
41.81145,2.208,0.015824,1.4,0.2117,89.95,483,12.88,146.9,5593,0.812,0.723,2
39.8312536,2.442,0.017664,1.46,0.2119,89.89,420,7.33,123.3,5026,0.759,0.8,0
39.6766071,5.04,0.023657,2.29,0.2122,89.24,473,11.85,48.1,5244,0.888,0.808,0
35.01190875,2.868,0.023595,2.97,0.2124,88.69,603,31.35,40.5,5872,1.153,1.041,0
41.16676097,2.2133,0.202708,17.82,0.2124,89.12,446,9.35,71.26,5193,0.805,0.753,2
38.86848956,6.0573,0.028726,2.81,0.2125,89.97,509,15.89,50.414,5618,0.897,0.846,0
40.0691482,2.928,0.159185,13.25,0.2125,87.81,458,10.42,29.4,5485,0.762,0.796,1
49.2768448,3.787,0.030272,1.75,0.2126,89.99,271,1.28,102.4,3899,0.529,0.528,0
33.7888028,5.496,0.023375,2.71,0.2127,89.91,611,33.01,47.92,6202,1.062,1.122,0
35.080928,6.92,0.009834,1.21,0.2128,88.53,610,32.63,27.7,6007,1.126,1.042,2
33.0063185,7.118,0.015448,3.13,0.2129,89.33,778,86.38,33.22,5968,1.857,1.179,0
40.8792243,7.005,0.020582,1.62,0.2129,88.43,437,8.59,28.8,5383,0.72,0.769,2
30.1599411,7.874,0.013612,4.54,0.213,87.47,836,115.69,18.15,5010,3.051,1.414,0
49.5740154,63.196,0.087107,5.01,0.2131,85.42,280,1.46,5.911,4040,0.527,0.525,2
23.5541012,7.3,0.009353,2.33,0.2134,88.55,1381,859.63,21.1,9565,2.286,2.335,0
35.8656484,8.035,0.018825,2.44,0.2134,85.14,633,37.92,11.37,6078,1.189,1.005,0
36.75892725,15.5723,0.479913,51.31,0.2134,89.35,575,25.82,26.1542,6085,0.979,0.959,2
35.164087,86.05,0.272181,62.03,0.2136,42.34,756,77.33,1.66,5485,2.087,1.049,2
36.33750453,7.06,0.054879,5.3,0.2137,88.17,513,16.36,25.87,5717,0.884,0.984,0
37.959659,2.793,0.015618,1.41,0.2137,89.95,484,12.93,97.6,5573,0.827,0.902,1
41.0772969,5.525,0.03173,3.25,0.2138,89.97,523,17.74,58.58,5665,0.938,0.773,2
37.809539,7.547,0.019982,1.79,0.2139,89.96,483,12.89,39.023,5595,0.82,0.917,2
40.0389613,1.711,0.009674,0.95,0.2139,89.95,517,16.85,168.5,5701,0.903,0.813,2
37.8034121,4.641,0.033027,2.95,0.214,87.52,460,10.57,22.4,5329,0.819,0.912,1
38.6520796,5.607,0.021372,2.07,0.2141,89.96,487,13.28,53.75,5422,0.887,0.874,0
42.093314,4.649,0.026338,2.19,0.2141,89.97,407,6.47,71,4885,0.763,0.738,2
35.3331932,5.966,0.009621,1.55,0.2143,88.92,670,47.52,34.7,5788,1.474,1.05,0
41.0081117,4.376,0.034114,2.64,0.2144,88.72,425,7.72,39.2,5303,0.708,0.785,0
39.79220077,4.466,0.022303,1.9,0.2144,89.98,458,10.38,69.576,5437,0.781,0.829,0
29.7681831,9.425,0.012509,3.98,0.2144,87.47,917,167.51,16.72,5640,2.916,1.479,1
45.3965379,3.826,0.028034,1.97,0.2145,89.95,326,2.66,92.9,4266,0.643,0.638,2
36.4721523,2.673,0.007177,0.7,0.2145,89.41,527,18.29,71.5,5853,0.895,0.99,2
38.2856338,6.512,0.01626,1.77,0.2149,89.85,534,19.24,45.4,5616,0.999,0.903,0
39.6431552,6.5292,0.111685,10.98,0.215,89.93,472,11.74,51.489,5231,0.9,0.844,0
35.2340413,11.874,0.019987,2.21,0.2154,89.38,602,31.14,22.3,6295,1.014,1.073,2
34.193600311,5.41382,0.112571,21.95,0.2155,89.19,778,86.74,44.426,6129,1.786,1.14,2
36.9250409,4.9381,0.031099,3.01,0.2155,88.6,530,18.7,34.3,5926,0.887,0.978,0
31.9729501,9.41,0.012524,2.41,0.2157,87.39,757,77.49,16.97,6007,1.759,1.311,2
31.183688,6.14,0.012202,3.21,0.2158,87.66,876,139.27,22.4,5947,2.407,1.378,1
38.505224,5.941,0.025468,2.45,0.2159,89.04,532,18.98,39.1,5974,0.881,0.904,0
33.80364366,11.4813,0.105539,20.7,0.216,89.95,745,72.71,24.869,5855,1.796,1.174,2
41.408316686,5.0264,0.139516,11.38,0.2162,89.68,453,9.93,67.69,5522,0.747,0.786,0
37.1083458,4.112,0.018237,1.71,0.2162,89.38,492,13.84,56.1,5591,0.86,0.977,2
34.7496038,4.548,0.020104,3.51,0.2162,86.42,702,57.44,15.74,5849,1.601,1.114,1
38.3775486,5.588,0.024901,2.82,0.2163,89.44,529,18.53,47.8,5481,1.036,0.915,0
36.616669,8.62,0.015407,1.68,0.2163,89.38,548,21.35,30.77,5780,1,1,2
37.0200232,1.421,0.022145,2.14,0.2165,89.91,507,15.66,194,5685,0.886,0.987,1
40.244826,4.303,0.011813,115.94,0.2165,89.98,3302,28103.18,72.28,3674,89.878,0.833,2
45.9029768,5.0041,0.016968,1.18,0.2166,89.74,341,3.19,68,4499,0.639,0.643,0
31.9533679,8.424,0.010307,1.65,0.2167,87.65,725,65.15,18.85,6313,1.467,1.325,1
49.788613011,7.41807,0.550315,32.57,0.2167,89.38,271,1.28,69.489,3892,0.542,0.546,2
41.19725502,4.6297,0.041693,3.86,0.217,89.96,439,8.76,70.75,5031,0.848,0.801,0
39.399926,5.729,0.017476,1.52,0.2172,89.31,499,14.66,45.2,5913,0.795,0.898,1
37.6259039,3.91,0.018992,1.81,0.2172,89.57,519,17.13,65.7,5874,0.871,0.963,1
31.953038766,8.0461,0.160651,47.96,0.2176,87.63,864,131.55,21.9803,5524,2.734,1.346,2
36.97709537,5.2063,0.546343,59.66,0.2177,89.41,546,21.08,73.37,5780,1,1,2
67.176626864,3.1147,0.284515,9.66,0.2177,88.78,179,0.24,57.831232,3391,0.311,0.304,1
35.6757453,7.381,0.020763,3.02,0.2178,88.84,671,47.96,30.2,6157,1.33,1.08,0
35.5969684,6.691,0.028165,3.72,0.2178,87.51,646,41.06,20.6,6212,1.209,1.082,0
38.7149617,3.441,0.025654,2.62,0.2179,89.39,498,14.55,65.2,5445,0.937,0.919,0
37.9456138,4.093,0.029502,2.79,0.2181,89.79,515,16.61,70.5,5861,0.865,0.957,0
28.787257509,13.953,0.209933,91.26,0.2183,88.11,971,210.02,16.929,5154,3.981,1.672,2
36.8567758,7.495,0.024202,2.68,0.2184,89.93,549,21.4,38.43,5768,1.015,1.021,0
34.775371,2.93,0.005825,0.67,0.2186,89.38,582,27.11,80.2,6028,1.047,1.149,1
37.8102649,8.733,0.021892,2.33,0.2188,89.9,566,24.27,33.74,6085,0.973,0.976,0
37.601661282,8.30604,0.227443,27.22,0.219,89.42,606,31.86,40.039,6140,1.096,0.989,2
47.878243,4.066,0.119641,8.15,0.2192,87.79,317,2.38,28,4254,0.624,0.612,2
27.2497521,11.609,0.009088,4.49,0.2193,89.37,1090,333.56,17.77,5440,4.524,1.894,1
34.4359387,5.82,0.018691,2.78,0.2194,89.98,652,42.68,46.043,5929,1.363,1.185,0
44.2018402,4.949,0.013886,1.14,0.2196,89.69,409,6.59,65,5002,0.753,0.723,0
42.8774169,1.991,0.029346,2.67,0.2197,89.99,451,9.8,169.3,5256,0.832,0.768,0
34.9168399,7.343,0.020479,2.39,0.2199,89.96,602,31.13,37.1,6194,1.069,1.161,0
36.514374043,6.48255,0.304683,33.27,0.22,89.86,546,21.08,55.853,5811,1,1.066,2
30.9771151,3.188,0.010402,4.3,0.2202,89.38,950,192.79,64.8,5197,3.784,1.483,1
39.6034,6.487,0.021546,2.22,0.2208,89.8,497,14.47,47.01,5456,0.943,0.914,0
37.32030954,6.9616,0.360084,36.96,0.2209,86.05,538,19.77,18.61,5910,0.94,1.032,2
37.9962369,6.7751,0.018389,2.39,0.221,89.97,618,34.55,43.624,6038,1.191,0.995,0
36.1904638,1.919,0.014979,1.69,0.221,89.95,592,29.08,142.9,6210,1.033,1.093,2
39.30944096,5.77,0.030434,2.87,0.2212,89.97,488,13.46,53.61,5607,0.863,0.932,0
43.263305017,10.0915,0.626615,62.75,0.2212,89.36,505,15.38,50.0837,5623,0.917,0.77,2
36.136968,15.42,0.011409,1.3,0.2212,89.02,600,30.69,17.32,6258,1.046,1.102,2
38.47876629,5.04169,0.138123,13.26,0.2213,90,484,13.01,66.3614,5510,0.879,0.973,0
44.7060191,0.25,0.682839,60.47,0.2219,89.95,465,11.01,415,5509,0.811,0.727,1
39.206808648,6.24701,0.53388,50.2,0.222,89.26,516,16.82,62.452,5945,0.861,0.95,2
44.637111,5.868,0.015069,1.28,0.222,89.97,432,8.22,59,5222,0.78,0.73,2
37.8658964,4.782,0.018061,2.01,0.2221,89.83,543,20.61,60.62,5757,1.017,1.016,0
43.3975622,3.908,0.021385,1.69,0.2224,89.95,388,5.35,86.4,4871,0.725,0.778,1
36.292017,8.198,0.01758,3.1,0.2226,90,694,54.91,34.42,5843,1.615,1.115,0
33.46947449,11.8874,0.379342,127.38,0.2228,89.38,972,211.38,28.8965,5934,3.075,1.315,2
40.1097817,5.2096,0.024334,3.11,0.223,89.98,556,22.65,60.24,5509,1.169,0.918,0
40.3511707,3.97,0.020966,1.88,0.223,89.94,479,12.46,79,5665,0.82,0.916,1
40.0686713,5.8875,0.028574,3.1,0.2234,89.97,560,23.27,53.46,6026,0.992,0.924,0
36.2530992,4.73,0.012116,1.43,0.2235,89.01,582,27.17,41.6,6002,1.081,1.135,1
35.7353616,8.491,0.029539,5.47,0.2236,87.09,774,84.66,17.3,6366,1.697,1.164,0
40.8366307,4.956,0.014897,1.5,0.2237,89.65,496,14.3,59.6,5529,0.925,0.893,0
23.8761144,9.3113,0.037786,10.45,0.2237,89.96,1481,1135.6,20.3363,9974,2.533,2.615,2
42.94386258,3.7591,0.405464,41.62,0.2238,88.52,520,17.26,49.6,5750,0.94,0.808,2
38.168652,5.086,0.008741,1.4,0.2238,89.95,696,55.36,57.8,6164,1.465,1.026,1
37.4646974,4.954,0.006627,0.97,0.2238,89.8,677,49.61,57,6266,1.342,1.06,1
37.9043889,11.638,0.009164,1.97,0.2241,88.78,693,54.36,22.19,5303,1.964,1.042,1
46.698200933,3.57049,0.469839,38.79,0.2241,89.31,468,11.31,93.85,5772,0.756,0.687,2
33.3200908,6.5265,0.072094,13,0.2241,89.91,750,74.79,41.73,6264,1.651,1.352,1
42.070868,1.293,0.017817,1.82,0.2242,89.95,469,11.43,243,5197,0.938,0.847,2
37.590298548,4.3855,0.131379,14.39,0.2244,89.69,573,25.53,69.8,6147,1.003,1.064,2
40.4286676,7.102,0.032104,2.92,0.2244,87.92,494,14.08,24,5813,0.833,0.925,0
31.1911468,7.003,0.013301,9.36,0.2244,89.97,1131,386.78,34.48,4785,6.443,1.546,2
34.1086562,6.405,0.01068,1.95,0.2245,89.53,739,70.4,39,6144,1.668,1.296,1
39.7529915,4.9641,0.021483,2.37,0.2249,89.96,568,24.54,62.43,6072,1.01,0.96,0
37.86511904,2.9799,0.383769,40.36,0.225,88.56,535,19.31,51.1,5858,0.963,1.056,2
38.036729482,4.34617,0.27018,27.5,0.2252,89.63,500,14.81,78.037,5575,0.932,1.051,2
38.35312,2.9,0.050769,5.57,0.2252,89.99,557,22.73,106.2,5979,1.004,1.033,2
47.7052566,5.959,0.039415,2.89,0.2253,88.24,347,3.42,29.8,4551,0.672,0.669,0
41.86539723,6.663,0.361885,31.14,0.2253,86.57,500,14.79,21.5,6063,0.788,0.874,2
38.5576546,5.794,0.03498,4.02,0.2255,87.91,550,21.71,24.9,5775,1.053,1.026,0
27.5837778,1.516,0.012769,11.03,0.2257,89.95,1330,739.57,140.8,5092,7.913,2.012,1
41.8854433,6.763,0.02918,3.28,0.2259,87.62,540,20.05,22.1,5735,1.028,0.875,0
40.606895,5.756,0.023844,2.67,0.2259,89.41,521,17.4,48.3,5538,1.027,0.93,0
37.3331165,7.643,0.014415,2.5,0.226,87.64,657,44.17,20.65,5623,1.588,1.104,0
46.151253,5.346,0.024756,2.08,0.2261,89.21,423,7.59,50.1,5204,0.769,0.723,1
49.873958,1.351,0.021809,1.5,0.2261,89.95,366,4.26,264,4979,0.629,0.618,2
52.6615266,3.1592,0.031827,1.87,0.2262,89.6,271,1.28,98.6,3984,0.539,0.557,0
40.0088894,3.616,0.185777,20.75,0.2264,86.83,585,27.65,21,6237,1.023,0.964,2
40.05881661,5.595,0.03618,3.43,0.2265,88.65,489,13.57,34.7,5668,0.868,0.963,0
44.8411168,5.902,0.034889,2.75,0.2268,88.5,390,5.45,33.1,4955,0.721,0.774,0
44.3471936,6.43,0.025732,2.45,0.2269,89.7,484,13,52.1,5600,0.872,0.793,0
35.9682692,2.839,0.017647,2.95,0.2269,88.97,674,48.68,49,5883,1.529,1.205,0
39.3135699,5.0137,0.020516,2.07,0.227,89.99,540,20.04,61.13,6060,0.925,1.008,0
30.2111162,4.202,0.008594,4.44,0.2272,89.95,1033,269.29,55.3,5132,4.732,1.71,2
38.90787517,4.5271,0.076413,7.98,0.2273,89.38,523,17.66,54.34,5779,0.956,1.034,0
42.4269647,5.907,0.031124,3.44,0.2274,87.3,496,14.33,20.42,5330,1.013,0.869,0
39.859505,7.987,0.011483,1.62,0.2274,89.36,597,29.97,35.5,5675,1.292,0.984,0
42.89645024,5.6897,0.02097,2,0.2279,89.99,448,9.54,58.81,5192,0.873,0.856,0
63.3354719,3.651,0.028278,1.18,0.2279,89.99,202,0.39,136.2,3526,0.383,0.394,0
37.7935113,1.718,0.007533,0.89,0.2279,89.95,592,29.06,168.8,6178,1.076,1.098,1
56.0560754,4.685,0.036134,1.94,0.228,89.99,233,0.69,94.7,3593,0.491,0.503,0
41.74938613,5.6098,0.029414,2.94,0.228,89.77,486,13.22,57.11,5506,0.914,0.904,0
35.18105723,7.545,0.031415,4.17,0.2281,88.18,664,45.89,24.4,6520,1.215,1.279,0
30.928898,3.436,0.014471,8.1,0.2282,88.81,1051,288.95,44.2,5029,5.127,1.653,1
42.949522,5.4154,0.027673,2.98,0.2283,89.99,487,13.29,62.26,5312,0.986,0.859,0
35.8754482,3.972,0.01767,2.35,0.2283,89.98,668,47.15,70.2,6559,1.218,1.235,1
42.0370662,6.282,0.015824,1.66,0.2285,89.01,527,18.16,38.9,5823,0.96,0.899,1
39.818832,10.757,0.013418,2.23,0.2285,88.51,650,42.32,23.1,5710,1.524,1.003,0
41.43958662,10.5989,0.048175,5.5,0.2288,89.31,516,16.72,29.47,5468,1.046,0.93,0
43.3167427,4.995,0.028621,2.42,0.2288,89.97,459,10.47,68.11,5654,0.774,0.865,0
49.312677,4.057,0.039015,2.84,0.2288,89.38,342,3.22,78.8,4541,0.666,0.657,2
40.7150498,8.587,0.022834,2.2,0.2293,88.74,516,16.76,29,5968,0.881,0.97,0
45.3968385,4.477,0.275783,21.23,0.2293,87.13,437,8.62,24.7,5649,0.705,0.786,2
36.566324,4.832,0.048923,15.41,0.2296,89.98,828,110.92,60.6,5294,2.884,1.206,1
44.96407458,4.981,0.025141,2,0.2298,89.91,379,4.89,70.29,4827,0.729,0.817,0
42.1003351,1.0834,0.015845,1.42,0.2298,89.67,466,11.17,150.7,5595,0.82,0.917,1
37.537859,6.513,0.014979,1.77,0.2298,89.93,583,27.38,44.62,6095,1.082,1.15,1
41.8681996,5.783,0.013675,1.25,0.2301,87.73,492,13.89,23.2,5852,0.837,0.928,0
40.1015561,5.246,0.024714,2.92,0.2307,88.44,583,27.31,31.9,6100,1.083,1.017,0
43.535891,4.712,0.021864,1.86,0.2307,89.79,444,9.19,69.8,5481,0.778,0.871,1
37.80694072,3.84264,0.596776,72.01,0.2308,89.26,617,34.14,86.19355,6387,1.105,1.145,2
43.1312147,3.198,0.020505,2.39,0.2309,89.52,554,22.21,79.3,5839,1.067,0.881,0
39.1307086,2.295,0.01305,1.54,0.2309,89.99,600,30.75,131.9,6295,1.08,1.065,2
39.74893077,7.3051,0.134949,14.21,0.2311,88.3,552,21.87,29.734,6122,0.964,1.041,1
40.1043796,3.471,0.012604,1.5,0.2312,89.95,591,28.85,87.6,6174,1.089,1.02,2
40.8777605,9.745,0.288798,29.55,0.2314,81.49,526,18.15,8.52,5930,0.937,0.988,2
42.1918331,7.083,0.019889,2.35,0.2315,89.92,526,18.08,46.32,5520,1.08,0.928,0
39.5931053,2.306,0.011462,1.22,0.2316,89.95,546,21.06,132.7,6046,0.972,1.053,2
47.1484324,3.1347,0.032227,2.58,0.2317,89.58,391,5.5,90.5,4975,0.734,0.746,0
39.2820405,3.344,0.251528,58.67,0.2318,85.37,823,108.22,14.59,6143,2.136,1.074,2
24.669192732,7.03515,0.076351,77.76,0.2322,89.85,1485,1150.61,28.773,5313,9.327,2.736,0
38.1303324,6.53,0.012762,1.54,0.2322,89.14,613,33.43,37.6,6370,1.106,1.148,0
44.9851885,4.164,0.023975,2.09,0.2323,89.41,433,8.34,64.4,5295,0.8,0.825,0
47.3329299,2.708,0.027927,2.18,0.2326,89.8,386,5.25,124.6,4987,0.716,0.749,0
43.796785,18.84,0.202282,20.79,0.2326,70.6,542,20.4,3.57,6109,0.941,0.872,2
43.0343364,6.571,0.025125,2.5,0.2327,88.07,484,13.01,26.1,5550,0.911,0.906,0
40.6992062,7.074,0.021549,3.2,0.2327,88.02,685,52.05,24.7,6419,1.362,1.012,0
40.879068,6.562,0.033205,3.35,0.2328,86.05,533,19.12,14.36,6072,0.923,1.005,2
41.8059544,6.057,0.019015,2.02,0.2329,89.97,533,19.02,53.71,5907,0.973,0.961,0
41.6977582,5.513,0.02375,2.26,0.233,89.98,488,13.45,59.15,5730,0.87,0.968,0
32.715906,10.79,0.010568,3.68,0.233,89.37,902,156.74,22.69,5527,3.192,1.574,1
41.9934673,3.226,0.015566,1.56,0.2335,89.97,503,15.19,100.9,5766,0.915,0.963,1
42.9923284,4.726,0.032127,3.32,0.2336,89.34,496,14.33,56.1,5593,0.945,0.918,0
46.9026431,3.9264,0.027519,2.6,0.2337,89.49,458,10.44,73,5402,0.865,0.774,0
39.4759093,2.968,0.036074,4.06,0.2338,88.8,577,26.13,44.7,6225,1.031,1.091,1
43.169798,9.686,0.010427,1.47,0.2338,88.81,615,33.77,28.56,5929,1.292,0.914,2
37.8145252,9.109,0.021172,3.04,0.2341,87.34,626,36.25,18.19,5988,1.314,1.196,0
39.4420781,7.029,0.012063,2.51,0.2346,89.39,682,51.14,39.5,5430,1.902,1.106,0
42.4729078,7.253,0.016741,2.03,0.2348,89.51,539,19.93,42.5,5616,1.111,0.957,0
44.2993483,4.298,0.026848,2.68,0.2348,89.46,463,10.85,64.8,5316,0.915,0.878,0
38.4769457,5.825,0.020296,4.79,0.2348,86.03,814,103.72,14.17,6079,2.163,1.164,2
42.559265547,3.36626,0.550314,51.86,0.2354,89.66,487,13.28,129.69,5764,0.863,0.959,2
42.63427848,6.1998,0.038058,5.22,0.2355,89.85,615,33.82,54.02,6035,1.257,0.958,0
42.55930625,3.0148,0.053978,5.45,0.2355,89.02,527,18.24,54,6032,0.924,0.96,2
41.88970036,1.35,0.324673,32.16,0.2355,89.04,515,16.66,76.3,5952,0.907,0.989,1
38.5763483,19.861,0.015366,2.05,0.2356,89.94,619,34.77,15.076,6167,1.221,1.174,0
